CI Identifier	Growth-rate	Radius	Appearance_time	Growth-delay	Imaging_method	Category	DAP	GEN	RIF	Other_ABX
CI1523	46.72131415	642.3749754	14.1423272	0.317331578	TL	Other	D-	G-	R-	ABX+
CI1523	43.55865733	642.3749754	13.08353258	-0.741463043	TL	Other	D-	G-	R-	ABX+
CI1523	45.08827276	642.3749754	13.71010033	-0.114895293	TL	Other	D-	G-	R-	ABX+
CI1523	49.32329343	680.1617387	13.9160425	0.09104687	TL	Other	D-	G-	R-	ABX+
CI1523	45.78503709	642.3749754	14.16525119	0.34025556	TL	Other	D-	G-	R-	ABX+
CI1523	45.46931575	642.3749754	13.58147904	-0.243516589	TL	Other	D-	G-	R-	ABX+
CI1523	46.90639218	642.3749754	13.91328317	0.088287542	TL	Other	D-	G-	R-	ABX+
CI1523	47.61948692	661.2683571	13.88796613	0.062970507	TL	Other	D-	G-	R-	ABX+
CI1523	45.57274171	642.3749754	13.8014924	-0.023503224	TL	Other	D-	G-	R-	ABX+
CI1523	46.30761033	661.2683571	13.42756096	-0.397434669	TL	Other	D-	G-	R-	ABX+
CI1523	46.10075842	642.3749754	13.93003043	0.105034806	TL	Other	D-	G-	R-	ABX+
CI1523	47.59771303	661.2683571	13.60009847	-0.224897152	TL	Other	D-	G-	R-	ABX+
CI1523	49.12188499	661.2683571	14.00595756	0.180961938	TL	Other	D-	G-	R-	ABX+
CI1523	47.86444312	699.0551203	12.96640446	-0.858591169	TL	Other	D-	G-	R-	ABX+
CI1523	44.60380382	623.4815938	13.90370121	0.078705585	TL	Other	D-	G-	R-	ABX+
CI1523	49.595467	699.0551203	13.46935145	-0.355644176	TL	Other	D-	G-	R-	ABX+
CI1523	43.47700526	623.4815938	13.63898765	-0.186007972	TL	Other	D-	G-	R-	ABX+
CI1523	45.07194235	623.4815938	14.14876341	0.323767787	TL	Other	D-	G-	R-	ABX+
CI1523	43.3735793	604.5882122	13.92494073	0.099945103	TL	Other	D-	G-	R-	ABX+
CI1523	48.03319073	680.1617387	13.26670758	-0.558288041	TL	Other	D-	G-	R-	ABX+
CI1523	46.64510555	661.2683571	13.43108037	-0.393915252	TL	Other	D-	G-	R-	ABX+
CI1523	41.98005065	604.5882122	13.77495173	-0.050043898	TL	Other	D-	G-	R-	ABX+
CI1523	49.02934598	680.1617387	13.52589775	-0.299097873	TL	Other	D-	G-	R-	ABX+
CI1523	46.16063661	642.3749754	13.59159918	-0.233396444	TL	Other	D-	G-	R-	ABX+
CI1523	42.66048456	604.5882122	13.23517856	-0.589817064	TL	Other	D-	G-	R-	ABX+
CI1523	44.72356019	642.3749754	13.33360853	-0.491387091	TL	Other	D-	G-	R-	ABX+
CI1523	45.46931575	642.3749754	13.69828338	-0.126712248	TL	Other	D-	G-	R-	ABX+
CI1523	40.09660958	585.6948306	13.47476166	-0.350233965	TL	Other	D-	G-	R-	ABX+
CI1523	47.27654822	642.3749754	13.94303524	0.118039614	TL	Other	D-	G-	R-	ABX+
CI1523	41.86573775	604.5882122	13.68977953	-0.135216092	TL	Other	D-	G-	R-	ABX+
CI1523	41.74598139	604.5882122	13.52391808	-0.30107755	TL	Other	D-	G-	R-	ABX+
CI1523	33.90193924	510.121304	14.27096891	0.445973287	TL	Other	D-	G-	R-	ABX+
CI1523	38.8228373	566.8014489	13.76581058	-0.059185046	TL	Other	D-	G-	R-	ABX+
CI1523	40.27624413	585.6948306	13.67210808	-0.15288754	TL	Other	D-	G-	R-	ABX+
CI1523	40.06939223	585.6948306	13.44322706	-0.381768565	TL	Other	D-	G-	R-	ABX+
CI1523	33.11807938	585.6948306	13.55694078	-0.268054843	TL	Other	D-	G-	R-	ABX+
CI1523	38.32748141	547.9080673	14.57076567	0.745770041	TL	Other	D-	G-	R-	ABX+
CI1523	38.56699415	566.8014489	14.21657413	0.391578506	TL	Other	D-	G-	R-	ABX+
CI1523	40.43954827	585.6948306	14.13520362	0.310207998	TL	Other	D-	G-	R-	ABX+
CI1523	39.47061038	566.8014489	14.33766759	0.512671968	TL	Other	D-	G-	R-	ABX+
CI1523	38.69219399	566.8014489	14.11394594	0.288950312	TL	Other	D-	G-	R-	ABX+
CI1523	38.90448937	566.8014489	14.30746155	0.482465928	TL	Other	D-	G-	R-	ABX+
CI1523	40.71172184	585.6948306	14.29711116	0.472115538	TL	Other	D-	G-	R-	ABX+
CI1523	42.94354507	623.4815938	13.69350924	-0.131486386	TL	Other	D-	G-	R-	ABX+
CI1523	38.39280307	566.8014489	13.87110842	0.0461128	TL	Other	D-	G-	R-	ABX+
CI1523	39.44339303	566.8014489	14.43977289	0.614777268	TL	Other	D-	G-	R-	ABX+
CI1523	39.58492328	585.6948306	13.09879369	-0.726201934	TL	Other	D-	G-	R-	ABX+
CI1523	46.08442801	566.8014489	15.66884334	1.843847715	TL	Other	D-	G-	R-	ABX+
CI1523	44.70722977	642.3749754	12.54329653	-1.281699097	TL	Other	D-	G-	R-	ABX+
CI1564	38.02185371	0	51.55868866	44.07216765	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	17.18995685	0	55.85335546	48.36683445	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	27.59469931	0	53.50066218	46.01414117	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	16.56080762	0	60.33340879	52.84688779	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	42.5219842	0	62.28492516	54.79840416	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	39.89885356	0	57.01546055	49.52893954	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	11.67101699	0	59.69167605	52.20515504	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	38.02745669	0	56.92884847	49.44232746	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	29.18034396	0	38.16777289	30.68125188	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	42.59388917	0	48.72052458	41.23400358	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	42.5826832	0	49.94536332	42.45884231	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	47.16032164	0	43.87253113	36.38601013	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	38.75024171	0	47.26955772	39.78303672	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	41.16512809	0	51.48406532	43.99754431	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	40.7224923	0	55.57733827	48.09081726	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	39.91566252	0	46.74163783	39.25511682	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	43.86576668	0	48.83455885	41.34803784	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	42.31373994	0	39.28355772	31.79703671	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	NA	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.82547013	0	40.61982461	33.1333036	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	64.58000086	0	41.0455574	33.55903639	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	49.58641399	0	40.04748714	32.56096614	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	47.14351269	0	34.13005244	26.64353143	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	42.61069812	0	31.34800717	23.86148617	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.34014818	0	39.85013219	32.36361118	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.88950619	0	37.06549469	29.57897368	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.81960163	0	34.10449999	26.61797898	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.4980938	0	43.66896706	36.18244605	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	50.92552732	57.14192803	25.59639064	18.10986963	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.19500161	0	46.87310201	39.386581	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.63470314	0	33.8775949	26.39107389	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	50.81346762	0	37.39637901	29.909858	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	61.71127273	0	36.37457731	28.88805631	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	48.94207076	0	27.70628825	20.21976724	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	46.94740823	0	38.40433559	30.91781458	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	44.70621437	0	45.75676917	38.27024816	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.12163178	38.09461868	25.85058759	18.36406659	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	71.10747796	0	39.59127948	32.10475847	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	50.88630642	0	27.7283008	20.24177979	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.84521334	0	33.25465852	25.76813751	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.65444635	0	35.89874773	28.41222672	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.59307903	0	38.57579478	31.08927377	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.09174466	0	32.11234194	24.62582093	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.55893009	0	28.2855	20.798979	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.07760444	0	30.55022033	23.06369933	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.13070004	133.3311654	25.01193797	17.52541696	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.17018644	0	31.73872355	24.25220254	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.97915394	0	34.21217506	26.72565405	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.71581366	0	36.21876095	28.73223994	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.74916606	19.04730934	27.54405889	20.05753788	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.61469443	0	29.70022013	22.21369913	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.11362557	0	30.60574252	23.11922151	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.2953243	38.09461868	25.7999193	18.31339829	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	63.15123978	380.9461868	20.9208968	13.4343758	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.59574776	457.1354242	19.31888868	11.83236767	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.45033568	438.0881149	19.69238189	12.20586088	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.51997471	495.2300429	18.69099753	11.20447652	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.86735976	0	26.07843692	18.59191591	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.95753854	685.7031363	15.47452835	7.988007343	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.63496866	38.09461868	26.22633174	18.73981073	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.29371762	38.09461868	25.71440955	18.22788855	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.91805214	0	25.8803903	18.39386929	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	66.75956188	228.5677121	23.59733623	16.11081523	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	64.79291428	361.8988775	21.34805672	13.86153571	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.73555687	0	28.53779928	21.05127828	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	63.52103677	742.8450643	15.17474592	7.688224917	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	64.12055612	57.14192803	25.61707106	18.13055005	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.76143408	0	32.37789186	24.89137085	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	70.01489596	285.7096401	22.67374316	15.18722215	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.50610001	533.3246616	17.84086213	10.35434112	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	64.01409942	323.8042588	21.95914759	14.47262658	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.06639847	609.5138989	16.38578902	8.899268017	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.72995388	0	27.08322357	19.59670257	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.28491487	0	32.67158267	25.18506166	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.92045536	514.2773522	18.2691894	10.7826684	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.12216281	0	27.83717164	20.35065063	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.43619546	552.3719709	17.65349018	10.16696918	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.76063754	495.2300429	18.5198292	11.0333082	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.36068792	38.09461868	25.73980042	18.25327942	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	63.93565763	285.7096401	22.57575391	15.0892329	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	61.83453839	399.9934962	20.56221408	13.07569307	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.11655982	723.797755	13.77117968	6.284658676	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	52.69607046	533.3246616	17.29478234	9.80826133	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.14777451	761.8923737	13.58265188	6.096130873	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.01837483	514.2773522	18.29467149	10.80815049	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.21154505	590.4665896	16.44060523	8.954084224	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	54.72995388	628.5612083	15.87002742	8.383506417	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.58747604	514.2773522	18.56861853	11.08209752	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.03304608	685.7031363	15.31467615	7.828155139	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	50.00663784	609.5138989	15.64613571	8.159614703	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.228354	533.3246616	17.80613276	10.31961175	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	55.77771201	628.5612083	15.87804399	8.391522978	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	68.61975278	342.8515682	22.00923447	14.52271346	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	61.66084587	266.6623308	23.07929074	15.59276973	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	53.50290025	666.655827	14.76522092	7.278699911	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	61.39750559	419.0408055	20.40374714	12.91722614	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	63.98048151	228.5677121	23.51777107	16.03125007	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.80919221	419.0408055	20.33096175	12.84444074	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.57627007	609.5138989	16.79756337	9.311042365	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.30439256	742.8450643	14.08696665	6.600445644	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.56212986	742.8450643	13.74354577	6.257024762	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.96020728	0	39.17160137	31.68508036	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.89857445	685.7031363	15.43586009	7.949339078	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	64.85454711	171.4257841	24.63002977	17.14350876	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	51.75476904	0	31.06707747	23.58055646	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.14484026	0	29.0145205	21.52799949	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.73075042	780.939683	14.17213407	6.685613065	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	65.38122767	228.5677121	23.5810776	16.0945566	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	NA	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.43059247	495.2300429	18.78171654	11.29519553	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.02717758	0	42.28804885	34.80152784	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	24.06481899	0	54.57553618	47.08901517	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	47.19393955	0	47.31155897	39.82503796	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.21474481	0	29.01087357	21.52435256	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	50.32040498	0	27.01700938	19.53048837	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.78384602	419.0408055	20.03815319	12.55163218	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.57386685	495.2300429	19.0579744	11.57145339	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	65.4428605	247.6150214	23.47166905	15.98514805	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	46.91379032	476.1827335	17.80235215	10.31583114	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	63.46500692	133.3311654	24.8817658	17.39524479	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	40.96902363	0	37.99474761	30.50822661	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.6240282	76.18923737	25.42816858	17.94164758	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	57.58747604	495.2300429	18.6858268	11.1993058	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	59.40844605	76.18923737	25.48828268	18.00176167	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	NA	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	32.47489892	0	39.62961719	32.14309618	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.46741014	323.8042588	22.03242475	14.54590374	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.41645225	0	33.08177852	25.59525751	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	62.19873239	0	36.92632146	29.43980045	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	11.25149351	0	65.23838093	57.75185993	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	38.80627156	0	53.06159321	45.5750722	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.87642802	76.18923737	25.40157336	17.91505235	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	58.93779534	0	29.15672541	21.6702044	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	45.05920241	0	34.33112757	26.84460656	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	NA	0	NA	NA	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	60.66351461	NA	27.43640232	19.94988131	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1564	56.13070004	0	33.58049789	26.09397688	TL	Cardiovascular&ForeignBody	D-	G+	R+	ABX+
CI1733	43.06249597	0	33.17839432	22.64893536	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	55.48996756	0	25.24444354	14.71498458	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	56.68994331	371.1311127	21.1752608	10.64580183	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	54.71176547	701.0254351	14.85675141	4.327292441	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	57.90774048	845.3542011	12.26084125	1.73138228	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.23840665	804.1174108	13.12085644	2.591397478	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	55.5968961	804.1174108	12.88877164	2.359312676	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.40674029	907.2093866	11.46165722	0.932198255	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	53.09595654	886.5909914	11.28850755	0.759048582	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	56.97508606	927.8277817	11.04513055	0.515671587	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.89385916	845.3542011	12.4144826	1.885023631	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.11959717	989.6829671	10.25179332	-0.277665645	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.76910921	845.3542011	12.46807646	1.938617498	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.14335907	845.3542011	12.44808964	1.918630675	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.8403949	948.4461768	10.58559789	0.056138927	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	61.69182241	1051.538153	9.284899418	-1.244559547	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.8403949	948.4461768	10.39089825	-0.13856072	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.48790656	927.8277817	10.57035289	0.04089392	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.76910921	907.2093866	11.59437789	1.064918924	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	56.48796719	536.0782739	18.19476431	7.665305341	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	56.28599108	804.1174108	12.82494429	2.295485322	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	57.10577649	989.6829671	9.562937043	-0.966521923	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.25622807	639.1702496	16.42113756	5.891678591	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.76316873	927.8277817	10.26587281	-0.26358616	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.48990693	948.4461768	10.23336182	-0.296097148	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	62.17300081	948.4461768	11.03255116	0.503092196	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	60.17106107	989.6829671	10.17204862	-0.357410347	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	57.31369308	989.6829671	9.537349412	-0.992109554	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	61.31757255	1010.301362	9.589518872	-0.939940094	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.43444229	1051.538153	9.295703528	-1.233755438	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	65.56501146	845.3542011	12.91658486	2.387125897	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.57901404	948.4461768	10.97000106	0.440542095	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	62.32745313	1010.301362	10.22331432	-0.306144651	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	60.72946563	1030.919757	9.128958929	-1.400500037	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	63.36703608	969.064572	10.5045324	-0.024926564	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	61.47796535	1030.919757	9.449448944	-1.080010021	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	62.57695304	1072.156548	9.13059431	-1.398864656	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	60.62253709	948.4461768	10.98842206	0.458963095	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	55.15730102	783.4990157	13.00572757	2.476268601	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	54.78305116	268.0391369	22.6798974	12.15043843	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	52.37121872	845.3542011	11.22251366	0.693054698	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	55.69788415	824.735806	11.70780153	1.178342562	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	NA	NA	NA	NA	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	62.90367911	886.5909914	12.44580985	1.91635088	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	59.06613291	1010.301362	9.170188118	-1.359270847	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	58.12159754	783.4990157	12.11369043	1.58423146	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	49.81087443	845.3542011	10.64599648	0.116537511	TL	Cardiovascular	D-	G-	R-	ABX+
CI1733	NA	NA	NA	NA	TL	Cardiovascular	D-	G-	R-	ABX+
CI2270	62.67830363	953.008921	9.144998776	2.510052583	TL	Other	D-	G-	R-	ABX-
CI2270	60.68762473	931.3496273	8.767681341	2.132735148	TL	Other	D-	G-	R-	ABX-
CI2270	61.13693157	931.3496273	8.592667929	1.957721737	TL	Other	D-	G-	R-	ABX-
CI2270	60.23207752	909.6903337	8.492682108	1.857735915	TL	Other	D-	G-	R-	ABX-
CI2270	61.4489502	953.008921	8.627893542	1.992947349	TL	Other	D-	G-	R-	ABX-
CI2270	62.32260238	931.3496273	8.375591706	1.740645514	TL	Other	D-	G-	R-	ABX-
CI2270	63.60187879	974.6682146	8.255939401	1.620993208	TL	Other	D-	G-	R-	ABX-
CI2270	57.0120452	844.7124527	11.06772122	4.432775024	TL	Other	D-	G-	R-	ABX-
CI2270	65.08084713	974.6682146	8.575114364	1.940168172	TL	Other	D-	G-	R-	ABX-
CI2270	62.08546822	974.6682146	8.760716424	2.125770232	TL	Other	D-	G-	R-	ABX-
CI2270	59.252339	909.6903337	9.634618329	2.999672137	TL	Other	D-	G-	R-	ABX-
CI2270	60.43800982	931.3496273	9.167823201	2.532877009	TL	Other	D-	G-	R-	ABX-
CI2270	64.4692906	953.008921	8.887300458	2.252354266	TL	Other	D-	G-	R-	ABX-
